_id,edad,genero,cp,estado,ciudad,contractnumber,weekly_earnings,trips,stars,payment_amount,is_paid,week,tenure_weeks,support_tickets,vehicle_power
657cac8f4bc8bdbd09456813,48,H,45130,Jalisco,ZAPOPAN,2003,4700.64,60,4.64,3110.84,1,15/01/2024,66,0,Gasoline
657cac8f4bc8bdbd09456813,48,H,45130,Jalisco,ZAPOPAN,2003,7169.83,81,4.88,3110.84,0,22/01/2024,67,0,Gasoline
657cac8f4bc8bdbd09456813,48,H,45130,Jalisco,ZAPOPAN,2003,4568.88,54,4.32,3110.84,1,29/01/2024,67,0,EV
657cac8f4bc8bdbd09456813,48,H,45130,Jalisco,ZAPOPAN,2003,8087.94,84,5,3110.84,1,05/02/2024,68,0,Gasoline
657cac8f4bc8bdbd09456813,48,H,45130,Jalisco,ZAPOPAN,2003,7102.38,67,4.31,3110.84,1,12/02/2024,69,0,Gasoline
657cad994bc8bdbd09456cf2,44,H,53427,Estado de México,NAUCALPAN DE JUÁREZ,1055,8303.14,78,4.5,2797.57,1,01/01/2024,65,1,EV
657cad994bc8bdbd09456cf2,44,H,53427,Estado de México,NAUCALPAN DE JUÁREZ,1055,10872.39,119,4.7,2797.57,1,08/01/2024,66,0,Gasoline
657cad994bc8bdbd09456cf2,44,H,53427,Estado de México,NAUCALPAN DE JUÁREZ,1055,11512.36,128,4.96,2797.57,1,15/01/2024,67,0,Gasoline
657cad994bc8bdbd09456cf2,44,H,53427,Estado de México,NAUCALPAN DE JUÁREZ,1055,11222.75,121,4.62,2797.57,1,22/01/2024,68,0,Gasoline
657cad994bc8bdbd09456cf2,44,H,53427,Estado de México,NAUCALPAN DE JUÁREZ,1055,10877.88,113,5,2797.57,1,29/01/2024,69,1,Gasoline
657cad994bc8bdbd09456cf2,44,H,53427,Estado de México,NAUCALPAN DE JUÁREZ,1055,9450.9,100,4.24,2797.57,0,05/02/2024,70,1,Gasoline
657cad994bc8bdbd09456cf2,44,H,53427,Estado de México,NAUCALPAN DE JUÁREZ,1055,11629.49,124,4.62,2797.57,1,12/02/2024,70,0,Gasoline
657caec94bc8bdbd09456e60,35,H,55764,Estado de México,TECAMAC,1212,5549.32,56,4.6,3246.56,1,01/01/2024,70,0,EV
657caec94bc8bdbd09456e60,35,H,55764,Estado de México,TECAMAC,1212,6390.57,75,4.82,3246.56,1,08/01/2024,71,0,EV
657caec94bc8bdbd09456e60,35,H,55764,Estado de México,TECAMAC,1212,6420.79,69,4.71,3246.56,1,15/01/2024,72,0,Gasoline
657caec94bc8bdbd09456e60,35,H,55764,Estado de México,TECAMAC,1212,6421.45,75,4.75,3246.56,1,22/01/2024,73,0,Gasoline
657caec94bc8bdbd09456e60,35,H,55764,Estado de México,TECAMAC,1212,7815.2,88,4.41,3246.56,0,29/01/2024,74,1,Gasoline
657caec94bc8bdbd09456e60,35,H,55764,Estado de México,TECAMAC,1212,8150.41,68,4.41,3246.56,1,05/02/2024,74,0,Gasoline
657caec94bc8bdbd09456e60,35,H,55764,Estado de México,TECAMAC,1212,7810.73,97,4.41,3246.56,1,12/02/2024,75,0,Gasoline
657cb0f44bc8bdbd09457079,39,H,45200,Jalisco,ZAPOPAN ,2012,7172.36,94,4.54,3193.52,1,01/01/2024,54,0,EV
657cb0f44bc8bdbd09457079,39,H,45200,Jalisco,ZAPOPAN ,2012,8514.51,76,4.39,3193.52,0,08/01/2024,55,0,Gasoline
657cb0f44bc8bdbd09457079,39,H,45200,Jalisco,ZAPOPAN ,2012,6042.84,276,4.81,3193.52,1,15/01/2024,55,0,EV
657cb0f44bc8bdbd09457079,39,H,45200,Jalisco,ZAPOPAN ,2012,8073.59,108,4.03,3193.52,1,22/01/2024,56,0,Gasoline
657cb0f44bc8bdbd09457079,39,H,45200,Jalisco,ZAPOPAN ,2012,7077.72,340,4.68,3193.52,1,29/01/2024,57,0,Gasoline
657cb0f44bc8bdbd09457079,39,H,45200,Jalisco,ZAPOPAN ,2012,7137.23,86,4.77,3193.52,1,05/02/2024,58,0,Gasoline
657cb0f44bc8bdbd09457079,39,H,45200,Jalisco,ZAPOPAN ,2012,7370.87,72,5,3193.52,1,12/02/2024,59,0,Gasoline
657cb1174bc8bdbd094570d1,34,H,4909,Ciudad de México,COYOACAN,1209,8119.32,122,5,3269.88,1,01/01/2024,52,1,Gasoline
657cb1174bc8bdbd094570d1,34,H,4909,Ciudad de México,COYOACAN,1209,7594.67,110,5,3269.88,1,08/01/2024,53,1,Gasoline
657cb1174bc8bdbd094570d1,34,H,4909,Ciudad de México,COYOACAN,1209,7309.31,78,4.6,3269.88,1,15/01/2024,54,0,Gasoline
657cb1174bc8bdbd094570d1,34,H,4909,Ciudad de México,COYOACAN,1209,8686.52,113,4.74,3269.88,1,22/01/2024,55,0,Gasoline
657cb1174bc8bdbd094570d1,34,H,4909,Ciudad de México,COYOACAN,1209,8356.8,91,3.99,3269.88,1,29/01/2024,56,0,Gasoline
657cb1174bc8bdbd094570d1,34,H,4909,Ciudad de México,COYOACAN,1209,6391.39,72,4.83,3269.88,1,05/02/2024,57,0,Gasoline
657cb1174bc8bdbd094570d1,34,H,4909,Ciudad de México,COYOACAN,1209,7552.94,82,4.72,3269.88,1,12/02/2024,58,0,EV
657cb13b4bc8bdbd0945721d,45,H,45200,Jalisco,ZAPOPAN,2024,9370.11,,4.37,3135.43,0,01/01/2024,61,0,Gasoline
657cb13b4bc8bdbd0945721d,45,H,45200,Jalisco,ZAPOPAN,2024,716.84,7,4.47,3135.43,1,08/01/2024,61,0,Gasoline
657cb13b4bc8bdbd0945721d,45,H,45200,Jalisco,ZAPOPAN,2024,7656.27,106,4.32,3135.43,1,15/01/2024,62,0,EV
657cb13b4bc8bdbd0945721d,45,H,45200,Jalisco,ZAPOPAN,2024,6892.95,,4.85,3135.43,1,22/01/2024,63,0,Gasoline
657cb13b4bc8bdbd0945721d,45,H,45200,Jalisco,ZAPOPAN,2024,9210.13,115,4.19,3135.43,1,29/01/2024,64,0,Gasoline
657cb13b4bc8bdbd0945721d,45,H,45200,Jalisco,ZAPOPAN,2024,7775.79,85,4.96,3135.43,1,05/02/2024,65,0,EV
657cb13b4bc8bdbd0945721d,45,H,45200,Jalisco,ZAPOPAN,2024,7473.32,102,4.88,3135.43,0,12/02/2024,66,0,EV
657cb1a44bc8bdbd0945744b,36,H,55069,Estado de México,ECATEPEC DE MORELOS,1103,9350.92,92,4.63,3068.05,1,01/01/2024,69,6,EV
657cb1a44bc8bdbd0945744b,36,H,55069,Estado de México,ECATEPEC DE MORELOS,1103,7956.55,105,4.87,3068.05,1,08/01/2024,70,0,Gasoline
657cb1a44bc8bdbd0945744b,36,H,55069,Estado de México,ECATEPEC DE MORELOS,1103,8073.51,100,4.56,3068.05,1,15/01/2024,71,0,EV
657cb1a44bc8bdbd0945744b,36,H,55069,Estado de México,ECATEPEC DE MORELOS,1103,7235.82,65,4.01,3068.05,1,22/01/2024,72,0,Gasoline
657cb1a44bc8bdbd0945744b,36,H,55069,Estado de México,ECATEPEC DE MORELOS,1103,5703.1,76,5,3068.05,1,29/01/2024,73,5,Gasoline
657cb1a44bc8bdbd0945744b,36,H,55069,Estado de México,ECATEPEC DE MORELOS,1103,8762.57,98,4.67,3068.05,1,05/02/2024,74,0,Gasoline
657cb1a44bc8bdbd0945744b,36,H,55069,Estado de México,ECATEPEC DE MORELOS,1103,7246.12,74,4.71,3068.05,1,12/02/2024,75,0,Gasoline
657cb26d4bc8bdbd094575f6,47,H,15300,Estado de México,VENUSTIANO CARRANZA,1050,9766.61,114,4.57,2950.95,1,01/01/2024,70,0,Gasoline
657cb26d4bc8bdbd094575f6,47,H,15300,Estado de México,VENUSTIANO CARRANZA,1050,7966.4,81,4.6,2950.95,1,08/01/2024,71,0,Gasoline
657cb26d4bc8bdbd094575f6,47,H,15300,Estado de México,VENUSTIANO CARRANZA,1050,9057.42,117,4.52,2950.95,1,15/01/2024,72,0,Gasoline
657cb26d4bc8bdbd094575f6,47,H,15300,Estado de México,VENUSTIANO CARRANZA,1050,9268.39,92,4.89,2950.95,1,22/01/2024,73,5,Gasoline
657cb26d4bc8bdbd094575f6,47,H,15300,Estado de México,VENUSTIANO CARRANZA,1050,7402.86,76,4.4,2950.95,1,29/01/2024,74,0,EV
657cb26d4bc8bdbd094575f6,47,H,15300,Estado de México,VENUSTIANO CARRANZA,1050,9551.55,95,4.46,2950.95,1,05/02/2024,75,0,Gasoline
657cb26d4bc8bdbd094575f6,47,H,15300,Estado de México,VENUSTIANO CARRANZA,1050,10345.48,106,4.4,2950.95,1,12/02/2024,76,0,Gasoline
657cb44d4bc8bdbd094578f9,47,H,22205,Baja California,TIJUANA,5113,10193.65,108,4.54,3259.64,0,01/01/2024,53,0,EV
657cb44d4bc8bdbd094578f9,47,H,22205,Baja California,TIJUANA,5113,8369.81,94,4.5,3259.64,0,08/01/2024,53,0,EV
657cb44d4bc8bdbd094578f9,47,H,22205,Baja California,TIJUANA,5113,8896.98,106,4.91,3259.64,0,15/01/2024,53,0,Gasoline
657cb44d4bc8bdbd094578f9,47,H,22205,Baja California,TIJUANA,5113,11525.2,151,4.52,3259.64,0,22/01/2024,53,0,Gasoline
657cb44d4bc8bdbd094578f9,47,H,22205,Baja California,TIJUANA,5113,8102.08,79,4.99,3259.64,1,29/01/2024,53,0,Gasoline
657cb44d4bc8bdbd094578f9,47,H,22205,Baja California,TIJUANA,5113,8731.13,109,4.63,3259.64,0,05/02/2024,54,0,EV
657cb44d4bc8bdbd094578f9,47,H,22205,Baja California,TIJUANA,5113,7330.8,81,4.76,3259.64,1,12/02/2024,54,0,Gasoline
657cb7044bc8bdbd09457ae3,44,H,22160,Baja California,TIJUANA,5114,9694.7,122,5,3219.64,1,01/01/2024,70,0,Gasoline
657cb7044bc8bdbd09457ae3,44,H,22160,Baja California,TIJUANA,5114,11028.42,110,4.99,3219.64,1,08/01/2024,71,0,Gasoline
657cb7044bc8bdbd09457ae3,44,H,22160,Baja California,TIJUANA,5114,8124.36,122,4.26,3219.64,1,15/01/2024,72,1,Gasoline
657cb7044bc8bdbd09457ae3,44,H,22160,Baja California,TIJUANA,5114,7984.62,91,4.75,3219.64,1,22/01/2024,73,1,Gasoline
657cb7044bc8bdbd09457ae3,44,H,22160,Baja California,TIJUANA,5114,8569.45,73,5,3219.64,1,29/01/2024,74,0,Gasoline
657cb7044bc8bdbd09457ae3,44,H,22160,Baja California,TIJUANA,5114,8349.81,101,5,3219.64,1,05/02/2024,75,1,Gasoline
657cb7044bc8bdbd09457ae3,44,H,22160,Baja California,TIJUANA,5114,10794.68,146,5,3219.64,1,12/02/2024,76,1,EV
657cb85b4bc8bdbd09457d4d,46,H,54803,Estado de México,CUAUTITLAN,1098,10493.34,161,5,2727.13,1,01/01/2024,65,0,EV
657cb85b4bc8bdbd09457d4d,46,H,54803,Estado de México,CUAUTITLAN,1098,8562.6,89,4.67,2727.13,1,08/01/2024,66,0,Gasoline
657cb85b4bc8bdbd09457d4d,46,H,54803,Estado de México,CUAUTITLAN,1098,8755.06,88,4.67,2727.13,1,15/01/2024,67,0,EV
657cb85b4bc8bdbd09457d4d,46,H,54803,Estado de México,CUAUTITLAN,1098,8226.41,73,4.55,2727.13,1,22/01/2024,68,1,EV
657cb85b4bc8bdbd09457d4d,46,H,54803,Estado de México,CUAUTITLAN,1098,51039.95,484,4.79,2727.13,1,29/01/2024,69,1,Gasoline
657cb85b4bc8bdbd09457d4d,46,H,54803,Estado de México,CUAUTITLAN,1098,7463.81,85,4.79,2727.13,1,05/02/2024,70,0,Gasoline
657cb85b4bc8bdbd09457d4d,46,H,54803,Estado de México,CUAUTITLAN,1098,10917.79,112,4.6,2727.13,1,12/02/2024,71,0,EV
657cb9174bc8bdbd09457ecc,60,H,22450,Baja California,TIJUANA,5115,7095.71,96,4.76,2715.82,1,01/01/2024,56,0,Gasoline
657cb9174bc8bdbd09457ecc,60,H,22450,Baja California,TIJUANA,5115,5071.56,73,4.66,2715.82,1,08/01/2024,57,0,Gasoline
657cb9174bc8bdbd09457ecc,60,H,22450,Baja California,TIJUANA,5115,6894.08,87,4.61,2715.82,1,15/01/2024,58,0,Gasoline
657cb9174bc8bdbd09457ecc,60,H,22450,Baja California,TIJUANA,5115,6179.52,81,4.53,2715.82,1,22/01/2024,59,0,EV
657cb9174bc8bdbd09457ecc,60,H,22450,Baja California,TIJUANA,5115,6668.34,82,4.34,2715.82,1,29/01/2024,60,0,Gasoline
657cb9174bc8bdbd09457ecc,60,H,22450,Baja California,TIJUANA,5115,6584.56,68,4.53,2715.82,0,05/02/2024,61,1,Gasoline
657cb9174bc8bdbd09457ecc,60,H,22450,Baja California,TIJUANA,5115,6091.86,71,4.94,2715.82,1,12/02/2024,61,0,EV
657cba174bc8bdbd094580ed,48,H,13310,Ciudad de México,MULTIROL TLAXCANES,1097,991.89,12,4.51,2925.88,1,01/01/2024,62,0,Gasoline
657cba174bc8bdbd094580ed,48,H,13310,Ciudad de México,MULTIROL TLAXCANES,1097,10035.23,100,4.7,2925.88,1,08/01/2024,63,0,Gasoline
657cba174bc8bdbd094580ed,48,H,13310,Ciudad de México,MULTIROL TLAXCANES,1097,10627.9,109,4.93,2925.88,0,15/01/2024,64,1,EV
657cba174bc8bdbd094580ed,48,H,13310,Ciudad de México,MULTIROL TLAXCANES,1097,9264.5,82,4.72,2925.88,1,22/01/2024,64,0,Gasoline
657cba174bc8bdbd094580ed,48,H,13310,Ciudad de México,MULTIROL TLAXCANES,1097,8933.55,88,4.21,2925.88,1,29/01/2024,65,0,Gasoline
657cba174bc8bdbd094580ed,48,H,13310,Ciudad de México,MULTIROL TLAXCANES,1097,8160.54,93,4.92,2925.88,1,05/02/2024,66,0,EV
657cba174bc8bdbd094580ed,48,H,13310,Ciudad de México,MULTIROL TLAXCANES,1097,8594.24,1,4.73,2925.88,1,12/02/2024,67,0,Gasoline
657cbb114bc8bdbd09458223,45,H,53710,Estado de México,NAUCALPAN,,11375.23,98,4.94,3186.33,1,01/01/2024,70,0,Gasoline
657cbb114bc8bdbd09458223,45,H,53710,Estado de México,NAUCALPAN,,10926.06,116,4.38,3186.33,1,08/01/2024,71,0,EV
657cbb114bc8bdbd09458223,45,H,53710,Estado de México,NAUCALPAN,,14847.69,194,4.55,3186.33,1,15/01/2024,72,0,Gasoline
657cbb114bc8bdbd09458223,45,H,53710,Estado de México,NAUCALPAN,,10998.97,102,5,3186.33,1,22/01/2024,73,0,EV
657cbb114bc8bdbd09458223,45,H,53710,Estado de México,NAUCALPAN,,11355.03,94,4.42,3186.33,1,29/01/2024,74,1,Gasoline
657cbb114bc8bdbd09458223,45,H,53710,Estado de México,NAUCALPAN,,12163.55,162,4.89,3186.33,1,05/02/2024,75,0,Gasoline
657cbb114bc8bdbd09458223,45,H,53710,Estado de México,NAUCALPAN,,11450.21,109,3.99,3186.33,0,12/02/2024,76,1,Gasoline
657cbb224bc8bdbd09458266,40,M,22450,Baja California,TIJUANA,5116,5795.17,52,4.92,3292.37,0,01/01/2024,59,0,Gasoline
657cbb224bc8bdbd09458266,40,M,22450,Baja California,TIJUANA,5116,5038.95,63,5,3292.37,0,08/01/2024,59,1,Gasoline
657cbb224bc8bdbd09458266,40,M,22450,Baja California,TIJUANA,5116,5066.44,62,4.61,3292.37,0,15/01/2024,59,0,Gasoline
657cbb224bc8bdbd09458266,40,M,22450,Baja California,TIJUANA,5116,6785.77,57,4.86,3292.37,0,22/01/2024,59,0,EV
657cbb224bc8bdbd09458266,40,M,22450,Baja California,TIJUANA,5116,7045.5,99,4.71,3292.37,0,29/01/2024,59,0,EV
657cbb224bc8bdbd09458266,40,M,22450,Baja California,TIJUANA,5116,5875.73,57,4.52,3292.37,0,05/02/2024,59,0,EV
657cbb224bc8bdbd09458266,40,M,22450,Baja California,TIJUANA,5116,6786.38,84,4.45,3292.37,0,12/02/2024,59,0,Gasoline
657cbc174bc8bdbd094584d8,45,H,53710,Estado de México,NAUCALPAN DE JUAREZ ,,8340.21,76,5,2790.25,1,01/01/2024,56,0,EV
657cbc174bc8bdbd094584d8,45,H,53710,Estado de México,NAUCALPAN DE JUAREZ ,,9159.84,88,5,2790.25,1,08/01/2024,57,0,EV
657cbc174bc8bdbd094584d8,45,H,53710,Estado de México,NAUCALPAN DE JUAREZ ,,8756.84,109,4.85,2790.25,1,15/01/2024,58,0,Gasoline
657cbc174bc8bdbd094584d8,45,H,53710,Estado de México,NAUCALPAN DE JUAREZ ,,9837.45,1,4.65,2790.25,1,22/01/2024,59,0,EV
657cbc174bc8bdbd094584d8,45,H,53710,Estado de México,NAUCALPAN DE JUAREZ ,,10750.76,125,4.69,2790.25,1,29/01/2024,60,0,Gasoline
657cbc174bc8bdbd094584d8,45,H,53710,Estado de México,NAUCALPAN DE JUAREZ ,,9620.36,92,4.78,2790.25,1,05/02/2024,61,0,EV
657cbc174bc8bdbd094584d8,45,H,53710,Estado de México,NAUCALPAN DE JUAREZ ,,7914.85,93,4.55,2790.25,1,12/02/2024,62,0,Gasoline
657cbc2d4bc8bdbd09458525,36,H,54870,Estado de México,CUAUTITLAN,1093,9406.6,96,4.37,3056.48,1,01/01/2024,63,5,Gasoline
657cbc2d4bc8bdbd09458525,36,H,54870,Estado de México,CUAUTITLAN,1093,10432.12,118,4.28,3056.48,1,08/01/2024,64,1,Gasoline
657cbc2d4bc8bdbd09458525,36,H,54870,Estado de México,CUAUTITLAN,1093,8612.23,92,5,3056.48,1,15/01/2024,65,0,Gasoline
657cbc2d4bc8bdbd09458525,36,H,54870,Estado de México,CUAUTITLAN,1093,11918.12,116,4.97,3056.48,0,22/01/2024,66,0,Gasoline
657cbc2d4bc8bdbd09458525,36,H,54870,Estado de México,CUAUTITLAN,1093,10559.01,145,4.68,3056.48,1,29/01/2024,66,0,Gasoline
657cbc2d4bc8bdbd09458525,36,H,54870,Estado de México,CUAUTITLAN,1093,9710.44,113,4.77,3056.48,1,05/02/2024,67,0,Gasoline
657cbc2d4bc8bdbd09458525,36,H,54870,Estado de México,CUAUTITLAN,1093,10867.57,456,4.91,3056.48,1,12/02/2024,68,1,Gasoline
657cbd364bc8bdbd094586b6,49,H,22207,Baja California,TIJUANA,5117,12197.49,133,4.6,2928.53,0,01/01/2024,54,0,EV
657cbd364bc8bdbd094586b6,49,H,22207,Baja California,TIJUANA,5117,13039.96,147,5,2928.53,1,08/01/2024,54,0,Gasoline
657cbd364bc8bdbd094586b6,49,H,22207,Baja California,TIJUANA,5117,12402.4,130,4.6,2928.53,1,15/01/2024,55,2,Gasoline
657cbd364bc8bdbd094586b6,49,H,22207,Baja California,TIJUANA,5117,12602.49,116,4.94,2928.53,1,22/01/2024,56,1,Gasoline
657cbd364bc8bdbd094586b6,49,H,22207,Baja California,TIJUANA,5117,12693.46,127,5,2928.53,1,29/01/2024,57,0,Gasoline
657cbd364bc8bdbd094586b6,49,H,22207,Baja California,TIJUANA,5117,12844.76,142,5,2928.53,1,05/02/2024,58,0,Gasoline
657cbd364bc8bdbd094586b6,49,H,22207,Baja California,TIJUANA,5117,11999.86,111,4.77,2928.53,1,12/02/2024,59,3,Gasoline
657cc4854bc8bdbd09458ba4,38,H,4909,Ciudad de México,Culhuacan CTM VIII,1095-2,7939.49,67,4.81,3281.95,1,01/01/2024,52,0,Gasoline
657cc4854bc8bdbd09458ba4,38,H,4909,Ciudad de México,Culhuacan CTM VIII,1095-2,6213.83,65,4.29,3281.95,1,08/01/2024,53,0,EV
657cc4854bc8bdbd09458ba4,38,H,4909,Ciudad de México,Culhuacan CTM VIII,1095-2,8740.14,148,4.25,3281.95,0,15/01/2024,54,0,EV
657cc4854bc8bdbd09458ba4,38,H,4909,Ciudad de México,Culhuacan CTM VIII,1095-2,6645.66,87,4.18,3281.95,1,22/01/2024,54,0,Gasoline
657cc4854bc8bdbd09458ba4,38,H,4909,Ciudad de México,Culhuacan CTM VIII,1095-2,9046.49,80,4.07,3281.95,1,29/01/2024,55,0,EV
657cc4854bc8bdbd09458ba4,38,H,4909,Ciudad de México,Culhuacan CTM VIII,1095-2,7362.74,88,4.65,3281.95,1,05/02/2024,56,0,Gasoline
657cc4854bc8bdbd09458ba4,38,H,4909,Ciudad de México,Culhuacan CTM VIII,1095-2,9891.33,119,4.61,3281.95,1,12/02/2024,57,0,Gasoline
657cd2ab4bc8bdbd09459353,62,H,54460,Estado de México,NICOLÁS ROMERO ,1073,11188.62,106,4.46,3205.27,0,01/01/2024,60,0,EV
657cd2ab4bc8bdbd09459353,62,H,54460,Estado de México,NICOLÁS ROMERO ,1073,11056.09,161,5,3205.27,1,08/01/2024,60,0,EV
657cd2ab4bc8bdbd09459353,62,H,54460,Estado de México,NICOLÁS ROMERO ,1073,11095.43,124,5,3205.27,0,15/01/2024,61,0,EV
657cd2ab4bc8bdbd09459353,62,H,54460,Estado de México,NICOLÁS ROMERO ,1073,10053.12,135,5,3205.27,1,22/01/2024,61,0,EV
657cd2ab4bc8bdbd09459353,62,H,54460,Estado de México,NICOLÁS ROMERO ,1073,10565.75,115,4.88,3205.27,1,29/01/2024,62,1,EV
657cd2ab4bc8bdbd09459353,62,H,54460,Estado de México,NICOLÁS ROMERO ,1073,11814.7,103,4.7,3205.27,1,05/02/2024,63,0,EV
657cd2ab4bc8bdbd09459353,62,H,54460,Estado de México,NICOLÁS ROMERO ,1073,11413.71,117,4.59,3205.27,1,12/02/2024,64,0,EV
657cd50e4bc8bdbd0945960d,36,H,5219,Ciudad de México,CUAJIMALPA DE MORELOS ,1075,1381.15,16,1,3203,0,01/01/2024,60,0,Gasoline
657cd50e4bc8bdbd0945960d,36,H,5219,Ciudad de México,CUAJIMALPA DE MORELOS ,1075,11744.24,129,5,3203,1,08/01/2024,60,0,Gasoline
657cd50e4bc8bdbd0945960d,36,H,5219,Ciudad de México,CUAJIMALPA DE MORELOS ,1075,11835.93,141,4.89,3203,1,15/01/2024,61,1,Gasoline
657cd50e4bc8bdbd0945960d,36,H,5219,Ciudad de México,CUAJIMALPA DE MORELOS ,1075,13086.32,135,5,3203,0,22/01/2024,62,0,EV
657cd50e4bc8bdbd0945960d,36,H,5219,Ciudad de México,CUAJIMALPA DE MORELOS ,1075,10647.75,129,4.46,3203,1,29/01/2024,62,0,Gasoline
657cd50e4bc8bdbd0945960d,36,H,5219,Ciudad de México,CUAJIMALPA DE MORELOS ,1075,13401.25,166,4.57,3203,1,05/02/2024,63,0,Gasoline
657cd50e4bc8bdbd0945960d,36,H,5219,Ciudad de México,CUAJIMALPA DE MORELOS ,1075,12301.53,129,4.74,3203,1,12/02/2024,64,0,EV
658080db1872f3cd8574fe79,44,H,22204,Baja California,TIJUANA,5119,7018.31,388,4.88,2981.22,1,01/01/2024,67,0,Gasoline
658080db1872f3cd8574fe79,44,H,22204,Baja California,TIJUANA,5119,8037.06,82,5,2981.22,1,08/01/2024,68,0,Gasoline
658080db1872f3cd8574fe79,44,H,22204,Baja California,TIJUANA,5119,8574.9,87,4.68,2981.22,1,15/01/2024,69,1,Gasoline
658080db1872f3cd8574fe79,44,H,22204,Baja California,TIJUANA,5119,8195.55,103,4.98,2981.22,0,22/01/2024,70,0,EV
658080db1872f3cd8574fe79,44,H,22204,Baja California,TIJUANA,5119,5751.53,69,4.67,2981.22,1,29/01/2024,70,1,Gasoline
658080db1872f3cd8574fe79,44,H,22204,Baja California,TIJUANA,5119,8359.98,117,5,2981.22,1,05/02/2024,71,0,Gasoline
658080db1872f3cd8574fe79,44,H,22204,Baja California,TIJUANA,5119,7582.71,97,4.47,2981.22,1,12/02/2024,72,0,EV
658083cb1872f3cd8575002e,47,H,22604,Baja California,TIJUANA,5120,4461.18,50,4.81,2948.89,1,01/01/2024,64,0,Gasoline
658083cb1872f3cd8575002e,47,H,22604,Baja California,TIJUANA,5120,3964.52,40,4.77,2948.89,1,08/01/2024,65,1,Gasoline
658083cb1872f3cd8575002e,47,H,22604,Baja California,TIJUANA,5120,2194.7,29,4.67,2948.89,1,15/01/2024,66,1,Gasoline
658083cb1872f3cd8575002e,47,H,22604,Baja California,TIJUANA,5120,3971.8,41,4.67,2948.89,1,22/01/2024,67,1,Gasoline
658083cb1872f3cd8575002e,47,H,22604,Baja California,TIJUANA,5120,4591.03,52,5,,1,29/01/2024,68,0,Gasoline
658083cb1872f3cd8575002e,47,H,22604,Baja California,TIJUANA,5120,4619.38,69,4.75,2948.89,1,05/02/2024,69,0,EV
658083cb1872f3cd8575002e,47,H,22604,Baja California,TIJUANA,5120,3541.55,42,4.71,2948.89,1,12/02/2024,70,1,EV
658084c41872f3cd85750197,57,H,9830,Ciudad de México,IZTAPALAPA,,6202.39,67,4.66,2864.04,1,01/01/2024,61,0,Gasoline
658084c41872f3cd85750197,57,H,9830,Ciudad de México,IZTAPALAPA,,7087.19,62,5,2864.04,1,08/01/2024,62,0,Gasoline
658084c41872f3cd85750197,57,H,9830,Ciudad de México,IZTAPALAPA,,7274,,4.34,2864.04,1,15/01/2024,63,0,Gasoline
658084c41872f3cd85750197,57,H,9830,Ciudad de México,IZTAPALAPA,,6765.65,93,4.74,2864.04,1,22/01/2024,64,1,Gasoline
658084c41872f3cd85750197,57,H,9830,Ciudad de México,IZTAPALAPA,,4034.76,50,4.86,2864.04,1,29/01/2024,65,0,Gasoline
658084c41872f3cd85750197,57,H,9830,Ciudad de México,IZTAPALAPA,,7919.54,81,1,2864.04,1,05/02/2024,66,0,Gasoline
658084c41872f3cd85750197,57,H,9830,Ciudad de México,IZTAPALAPA,,6985.83,61,4.54,2864.04,1,12/02/2024,67,0,Gasoline
6580862d1872f3cd857502d0,50,M,22205,Baja California,TIJUANA,5122,9405.87,112,4.43,2733.83,1,01/01/2024,58,1,Gasoline
6580862d1872f3cd857502d0,50,M,22205,Baja California,TIJUANA,5122,9108.9,79,4.69,2733.83,1,08/01/2024,59,0,Gasoline
6580862d1872f3cd857502d0,50,M,22205,Baja California,TIJUANA,5122,8856.76,81,4.46,2733.83,1,15/01/2024,60,0,EV
6580862d1872f3cd857502d0,50,M,22205,Baja California,TIJUANA,5122,9003.79,102,4.82,2733.83,1,22/01/2024,61,0,Gasoline
6580862d1872f3cd857502d0,50,M,22205,Baja California,TIJUANA,5122,,98,5,2733.83,1,29/01/2024,62,0,Gasoline
6580862d1872f3cd857502d0,50,M,22205,Baja California,TIJUANA,5122,8790.68,76,5,2733.83,1,05/02/2024,63,0,Gasoline
6580862d1872f3cd857502d0,50,M,22205,Baja California,TIJUANA,5122,7126.05,94,5,2733.83,1,12/02/2024,64,0,Gasoline
65808cff1872f3cd85750a25,34,H,45650,Jalisco,TLAJOMULCO ,2018,8883.32,106,4.87,3218.83,1,01/01/2024,59,0,Gasoline
65808cff1872f3cd85750a25,34,H,45650,Jalisco,TLAJOMULCO ,2018,6025.15,60,4.7,3218.83,1,08/01/2024,60,0,EV
65808cff1872f3cd85750a25,34,H,45650,Jalisco,TLAJOMULCO ,2018,7717.45,103,4.6,,1,15/01/2024,61,0,Gasoline
65808cff1872f3cd85750a25,34,H,45650,Jalisco,TLAJOMULCO ,2018,7688.17,88,4.68,3218.83,1,22/01/2024,62,0,EV
65808cff1872f3cd85750a25,34,H,45650,Jalisco,TLAJOMULCO ,2018,7654.81,82,4.91,3218.83,1,29/01/2024,63,0,EV
65808cff1872f3cd85750a25,34,H,45650,Jalisco,TLAJOMULCO ,2018,10846.58,170,4.81,3218.83,1,05/02/2024,64,0,EV
65808cff1872f3cd85750a25,34,H,45650,Jalisco,TLAJOMULCO ,2018,7365.81,119,4.51,3218.83,1,12/02/2024,65,0,EV
6580c82bdbfd483d9cf8a2ca,38,H,54948,Estado de México,tultitlan,1293,32798.08,105,4.66,3187.74,1,01/01/2024,61,0,Gasoline
